Symbol,Price,Type,Quantity
MSFT,238.77,ASK,91
MSFT,238.66,BID,86
MSFT,238.59,ASK,94
MSFT,238.48,BID,84
MSFT,238.47,ASK,86
MSFT,238.24,BID,69
MSFT,238.29,ASK,83
MSFT,238.01,BID,13
MSFT,237.97,ASK,64
MSFT,237.77,BID,9
MSFT,237.7,ASK,25
MSFT,237.69,BID,74
MSFT,237.54,ASK,20
MSFT,237.52,BID,99
MSFT,237.54,ASK,89
MSFT,237.51,BID,33
MSFT,237.56,ASK,42
MSFT,237.5,BID,3
MSFT,237.52,ASK,55
MSFT,237.25,BID,31
MSFT,237.26,ASK,48
MSFT,237.18,BID,53
MSFT,237.19,ASK,47
MSFT,237.06,BID,92
MSFT,237.0,ASK,26
MSFT,236.93,BID,67
MSFT,236.94,ASK,55
MSFT,236.57,BID,8
MSFT,236.55,ASK,24
MSFT,236.5,BID,63
MSFT,236.49,ASK,44
MSFT,236.48,BID,39
MSFT,236.49,ASK,93
MSFT,236.13,BID,41
MSFT,236.12,ASK,69
MSFT,236.1,BID,32
MSFT,236.05,ASK,4
MSFT,235.84,BID,38
MSFT,235.81,ASK,14
MSFT,235.8,BID,82
MSFT,235.83,ASK,10
MSFT,235.79,BID,65
MSFT,235.82,ASK,57
MSFT,235.77,BID,75
MSFT,235.83,ASK,37
MSFT,235.76,BID,27
MSFT,235.79,ASK,76
MSFT,235.4,BID,19
MSFT,235.45,ASK,36
MSFT,235.32,BID,5
MSFT,235.28,ASK,71
MSFT,234.81,BID,70
MSFT,234.81,ASK,64
MSFT,234.74,BID,41
MSFT,234.64,ASK,9
MSFT,234.6,BID,7
MSFT,234.55,ASK,43
MSFT,234.51,BID,50
MSFT,234.5,ASK,27
MSFT,234.34,BID,71
MSFT,234.36,ASK,44
MSFT,234.25,BID,2
MSFT,234.24,ASK,4
MSFT,234.03,BID,65
MSFT,233.93,ASK,34
MSFT,233.69,BID,80
MSFT,233.72,ASK,54
MSFT,233.28,BID,16
MSFT,233.27,ASK,42
MSFT,233.03,BID,35
MSFT,233.37,ASK,2
MSFT,232.86,BID,88
MSFT,232.84,ASK,27
MSFT,232.75,BID,78
MSFT,232.59,ASK,59
MSFT,232.45,BID,36
MSFT,232.43,ASK,65
MSFT,232.29,BID,96
MSFT,232.43,ASK,58
MSFT,232.26,BID,79
MSFT,232.28,ASK,73
MSFT,232.2,BID,48
MSFT,232.29,ASK,99
MSFT,232.18,BID,35
MSFT,232.13,ASK,91
MSFT,232.02,BID,39
MSFT,232.05,ASK,68
MSFT,231.96,BID,61
MSFT,231.87,ASK,54
MSFT,231.62,BID,93
MSFT,231.59,ASK,100
MSFT,231.52,BID,68
MSFT,231.66,ASK,84
MSFT,231.23,BID,9
MSFT,231.32,ASK,96
MSFT,230.75,BID,75
MSFT,230.78,ASK,45
MSFT,229.93,BID,42
MSFT,229.91,ASK,99
MSFT,229.55,BID,47
MSFT,229.54,ASK,20
MSFT,229.3,BID,28
MSFT,229.13,ASK,2
MSFT,229.1,BID,1
MSFT,229.16,ASK,41
MSFT,228.88,BID,72
MSFT,228.89,ASK,46
MSFT,228.86,BID,18
MSFT,228.88,ASK,29
MSFT,228.8,BID,4
MSFT,228.84,ASK,11
MSFT,228.62,BID,74
MSFT,228.9,ASK,27
MSFT,228.58,BID,35
MSFT,228.63,ASK,39
MSFT,228.14,BID,17
MSFT,228.17,ASK,66
MSFT,227.94,BID,34
MSFT,227.96,ASK,59
MSFT,227.46,BID,63
MSFT,227.56,ASK,38
MSFT,227.43,BID,20
MSFT,227.42,ASK,80
MSFT,227.3,BID,60
MSFT,227.33,ASK,23
MSFT,227.14,BID,67
MSFT,227.16,ASK,48
MSFT,227.06,BID,74
MSFT,226.84,ASK,95
MSFT,226.82,BID,24
MSFT,226.9,ASK,32
MSFT,226.62,BID,37
MSFT,226.62,ASK,59
MSFT,225.82,BID,4
MSFT,225.84,ASK,101
MSFT,225.77,BID,25
MSFT,225.75,ASK,15
MSFT,225.66,BID,49
MSFT,225.42,ASK,4
MSFT,225.04,BID,95
MSFT,225.14,ASK,30
MSFT,224.98,BID,30
MSFT,224.96,ASK,5
MSFT,224.91,BID,19
MSFT,224.97,ASK,17
MSFT,224.9,BID,85
MSFT,224.87,ASK,80
MSFT,224.53,BID,57
MSFT,224.52,ASK,76
MSFT,224.21,BID,93
MSFT,224.31,ASK,92
MSFT,224.17,BID,77
MSFT,224.29,ASK,86
MSFT,223.98,BID,59
MSFT,223.97,ASK,8
MSFT,223.65,BID,85
MSFT,223.72,ASK,76
MSFT,223.25,BID,55
MSFT,223.29,ASK,9
MSFT,222.84,BID,92
MSFT,222.86,ASK,48
MSFT,222.7,BID,32
MSFT,222.82,ASK,96
MSFT,222.69,BID,87
MSFT,222.82,ASK,29
MSFT,222.6,BID,52
MSFT,222.57,ASK,42
MSFT,222.37,BID,32
MSFT,222.28,ASK,41
MSFT,222.19,BID,83
MSFT,222.37,ASK,49
MSFT,222.18,BID,68
MSFT,222.37,ASK,69
MSFT,221.7,BID,100
MSFT,221.68,ASK,3
MSFT,221.51,BID,74
MSFT,221.55,ASK,48
MSFT,221.38,BID,18
MSFT,221.41,ASK,19
MSFT,221.2,BID,70
MSFT,221.18,ASK,73
MSFT,221.08,BID,101
MSFT,221.02,ASK,69
MSFT,220.91,BID,12
MSFT,220.92,ASK,1
MSFT,220.1,BID,46
MSFT,220.12,ASK,17
MSFT,219.73,BID,20
MSFT,219.67,ASK,44
MSFT,219.66,BID,96
MSFT,219.65,ASK,40
MSFT,219.6,BID,56
MSFT,219.56,ASK,94
MSFT,219.38,BID,84
MSFT,219.42,ASK,25
MSFT,219.24,BID,65
MSFT,219.28,ASK,59
MSFT,218.39,BID,93
MSFT,218.39,ASK,79
MSFT,218.34,BID,52
MSFT,218.29,ASK,47
MSFT,218.2,BID,24
MSFT,218.15,ASK,30
MSFT,217.94,BID,64
MSFT,218.0,ASK,101
MSFT,217.67,BID,91
MSFT,217.86,ASK,61
MSFT,217.53,BID,57
MSFT,217.65,ASK,19
MSFT,217.36,BID,65
MSFT,217.31,ASK,30
MSFT,217.3,BID,11
MSFT,217.41,ASK,23
MSFT,216.57,BID,4
MSFT,216.62,ASK,27
MSFT,216.51,BID,67
MSFT,216.51,ASK,98
MSFT,216.48,BID,79
MSFT,216.49,ASK,78
MSFT,216.45,BID,16
MSFT,216.42,ASK,30
MSFT,216.41,BID,74
MSFT,216.47,ASK,88
MSFT,216.38,BID,97
MSFT,216.44,ASK,73
MSFT,216.36,BID,77
MSFT,216.35,ASK,10
MSFT,216.34,BID,7
MSFT,216.32,ASK,2
MSFT,216.26,BID,46
MSFT,216.28,ASK,2
MSFT,216.12,BID,51
MSFT,216.21,ASK,78
MSFT,215.97,BID,2
MSFT,215.99,ASK,94
MSFT,215.85,BID,83
MSFT,215.82,ASK,4
MSFT,215.51,BID,41
MSFT,215.56,ASK,59
MSFT,215.47,BID,66
MSFT,215.42,ASK,53
MSFT,215.28,BID,14
MSFT,215.29,ASK,6
MSFT,214.89,BID,37
MSFT,214.93,ASK,2
MSFT,214.86,BID,45
MSFT,214.99,ASK,90
MSFT,214.84,BID,55
MSFT,214.8,ASK,15
MSFT,214.66,BID,52
MSFT,214.61,ASK,44
MSFT,214.56,BID,45
MSFT,214.57,ASK,11
MSFT,214.55,BID,49
MSFT,214.48,ASK,89
MSFT,214.45,BID,83
MSFT,214.4,ASK,10
MSFT,214.39,BID,73
MSFT,214.4,ASK,74
MSFT,214.29,BID,26
MSFT,214.32,ASK,48
MSFT,214.29,BID,57
MSFT,214.46,ASK,83
MSFT,214.25,BID,84
MSFT,214.33,ASK,82
MSFT,214.24,BID,58
MSFT,214.35,ASK,35
MSFT,214.24,BID,63
MSFT,214.25,ASK,11
MSFT,214.24,BID,95
MSFT,214.23,ASK,41
MSFT,214.15,BID,51
MSFT,214.15,ASK,65
MSFT,214.14,BID,45
MSFT,214.15,ASK,26
MSFT,214.1,BID,84
MSFT,214.17,ASK,56
MSFT,213.87,BID,85
MSFT,213.87,ASK,14
MSFT,213.75,BID,20
MSFT,213.93,ASK,48
MSFT,213.75,BID,40
MSFT,213.93,ASK,44
MSFT,213.75,BID,58
MSFT,213.72,ASK,79
MSFT,213.67,BID,23
MSFT,213.7,ASK,100
MSFT,213.32,BID,78
MSFT,213.38,ASK,12
MSFT,213.28,BID,50
MSFT,213.27,ASK,32
MSFT,213.08,BID,62
MSFT,213.15,ASK,89
MSFT,213.07,BID,23
MSFT,213.05,ASK,51
MSFT,213.02,BID,29
MSFT,213.14,ASK,47
MSFT,212.95,BID,64
MSFT,212.95,ASK,68
MSFT,212.84,BID,73
MSFT,212.92,ASK,84
MSFT,212.6,BID,58
MSFT,212.65,ASK,55
MSFT,212.58,BID,29
MSFT,212.65,ASK,64
MSFT,212.46,BID,15
MSFT,212.46,ASK,35
MSFT,212.45,BID,3
MSFT,212.48,ASK,79
MSFT,212.32,BID,48
MSFT,212.39,ASK,25
MSFT,212.23,BID,29
MSFT,212.25,ASK,11
MSFT,211.8,BID,58
MSFT,211.81,ASK,93
MSFT,211.57,BID,39
MSFT,211.6,ASK,8
MSFT,211.49,BID,53
MSFT,211.49,ASK,50
MSFT,211.41,BID,65
MSFT,211.56,ASK,95
MSFT,211.19,BID,68
MSFT,211.22,ASK,72
MSFT,211.06,BID,37
MSFT,211.09,ASK,15
MSFT,210.98,BID,64
MSFT,211.02,ASK,101
MSFT,210.76,BID,37
MSFT,210.7,ASK,46
MSFT,210.63,BID,64
MSFT,210.62,ASK,3
MSFT,210.56,BID,81
MSFT,210.52,ASK,86
MSFT,210.46,BID,45
MSFT,210.35,ASK,95
MSFT,210.33,BID,100
MSFT,210.38,ASK,23
MSFT,210.3,BID,56
MSFT,210.29,ASK,60
MSFT,210.12,BID,7
MSFT,210.15,ASK,19
MSFT,210.12,BID,66
MSFT,210.32,ASK,20
MSFT,210.11,BID,92
MSFT,210.15,ASK,72
MSFT,209.81,BID,78
MSFT,209.81,ASK,69
MSFT,209.71,BID,74
MSFT,209.75,ASK,62
MSFT,209.66,BID,60
MSFT,209.69,ASK,84
MSFT,209.17,BID,12
MSFT,209.29,ASK,65
MSFT,208.93,BID,102
MSFT,208.9,ASK,72
MSFT,208.88,BID,32
MSFT,208.85,ASK,66
MSFT,208.77,BID,31
MSFT,208.91,ASK,1
MSFT,208.75,BID,33
MSFT,208.72,ASK,63
MSFT,208.29,BID,87
MSFT,208.39,ASK,72
MSFT,208.27,BID,33
MSFT,208.33,ASK,25
MSFT,208.25,BID,92
MSFT,208.25,ASK,35
MSFT,208.07,BID,99
MSFT,208.06,ASK,62
MSFT,207.86,BID,75
MSFT,207.82,ASK,102
MSFT,207.36,BID,42
MSFT,207.37,ASK,86
MSFT,207.21,BID,92
MSFT,207.2,ASK,43
MSFT,207.04,BID,27
MSFT,207.25,ASK,17
MSFT,206.19,BID,51
MSFT,206.37,ASK,41
MSFT,206.14,BID,52
MSFT,206.37,ASK,40
MSFT,206.14,BID,93
MSFT,206.19,ASK,22
MSFT,206.14,BID,41
MSFT,206.12,ASK,26
MSFT,205.81,BID,71
MSFT,205.91,ASK,36
MSFT,205.3,BID,29
MSFT,205.38,ASK,99
MSFT,205.29,BID,20
MSFT,205.38,ASK,79
MSFT,205.11,BID,60
MSFT,205.1,ASK,62
MSFT,204.95,BID,77
MSFT,205.05,ASK,65
MSFT,204.7,BID,45
MSFT,204.68,ASK,68
MSFT,204.57,BID,27
MSFT,204.53,ASK,18
MSFT,204.08,BID,55
MSFT,204.09,ASK,40
MSFT,204.05,BID,16
MSFT,204.08,ASK,11
MSFT,203.92,BID,36
MSFT,203.93,ASK,37
MSFT,203.89,BID,79
MSFT,203.9,ASK,7
MSFT,203.84,BID,13
MSFT,203.85,ASK,65
MSFT,203.6,BID,97
MSFT,203.51,ASK,53
MSFT,203.36,BID,11
MSFT,203.38,ASK,80
MSFT,203.2,BID,81
MSFT,203.19,ASK,29
MSFT,203.01,BID,68
MSFT,203.0,ASK,57
MSFT,202.92,BID,17
MSFT,202.96,ASK,7
MSFT,202.9,BID,18
MSFT,202.88,ASK,33
MSFT,202.58,BID,78
MSFT,202.64,ASK,16
MSFT,202.58,BID,50
MSFT,202.6,ASK,39
MSFT,202.54,BID,67
MSFT,202.59,ASK,5
MSFT,202.52,BID,85
MSFT,202.71,ASK,5
MSFT,202.34,BID,22
MSFT,202.33,ASK,5
MSFT,201.94,BID,75
MSFT,201.94,ASK,38
MSFT,201.77,BID,27
MSFT,201.88,ASK,57
MSFT,201.33,BID,24
MSFT,201.32,ASK,96
BUS,201.18,BID,22
BUS,201.15,ASK,6
BUS,201.14,BID,1
BUS,201.14,ASK,80
BUS,201.13,BID,65
BUS,201.14,ASK,78
BUS,201.06,BID,83
BUS,201.07,ASK,82
BUS,201.02,BID,96
BUS,201.03,ASK,53
BUS,200.95,BID,95
BUS,200.95,ASK,95
BUS,200.94,BID,63
BUS,200.98,ASK,30
BUS,200.92,BID,44
BUS,200.92,ASK,72
BUS,200.9,BID,41
BUS,200.87,ASK,83
BUS,200.86,BID,51
BUS,200.87,ASK,11
BUS,200.86,BID,86
BUS,200.78,ASK,49
BUS,200.77,BID,68
BUS,200.77,ASK,82
BUS,200.76,BID,60
BUS,200.69,ASK,31
BUS,200.68,BID,53
BUS,200.71,ASK,85
BUS,200.64,BID,98
BUS,200.61,ASK,37
MSFT,200.6,BID,86
MSFT,200.72,ASK,87
MSFT,200.57,BID,23
MSFT,200.58,ASK,68
BUS,200.57,BID,76
BUS,200.58,ASK,42
BUS,200.57,BID,31
BUS,200.55,ASK,59
BUS,200.54,BID,7
BUS,200.51,ASK,79
BUS,200.5,BID,61
BUS,200.46,ASK,22
BUS,200.41,BID,100
BUS,200.46,ASK,16
BUS,200.41,BID,59
BUS,200.44,ASK,84
BUS,200.38,BID,99
BUS,200.44,ASK,86
MSFT,200.36,BID,52
MSFT,200.37,ASK,75
MSFT,200.29,BID,68
MSFT,200.31,ASK,43
BUS,200.28,BID,31
BUS,200.25,ASK,60
BUS,200.24,BID,86
BUS,200.24,ASK,98
BUS,200.17,BID,7
BUS,200.19,ASK,92
BUS,200.05,BID,16
BUS,200.01,ASK,88
BUS,200.0,BID,52
BUS,200.02,ASK,33
BUS,199.93,BID,62
BUS,199.63,ASK,21
BUS,199.62,BID,71
BUS,199.59,ASK,74
BUS,199.58,BID,20
BUS,199.61,ASK,101
BUS,199.53,BID,90
BUS,199.27,ASK,67
BUS,199.19,BID,16
BUS,199.05,ASK,49
BUS,199.04,BID,21
BUS,199.12,ASK,15
BUS,199.01,BID,101
BUS,199.07,ASK,89
BUS,198.84,BID,101
BUS,198.78,ASK,65
BUS,198.76,BID,99
BUS,198.75,ASK,16
BUS,198.74,BID,9
BUS,198.77,ASK,73
BUS,198.72,BID,72
BUS,198.6,ASK,30
BUS,198.56,BID,41
BUS,198.54,ASK,33
BUS,198.53,BID,44
BUS,198.51,ASK,79
BUS,198.47,BID,23
BUS,198.46,ASK,85
BUS,198.45,BID,26
BUS,198.46,ASK,28
MSFT,198.45,BID,74
MSFT,198.46,ASK,2
BUS,198.43,BID,54
BUS,198.5,ASK,56
BUS,198.41,BID,19
BUS,198.41,ASK,9
BUS,198.38,BID,1
BUS,198.43,ASK,86
BUS,198.32,BID,26
BUS,198.32,ASK,18
BUS,198.14,BID,58
BUS,198.13,ASK,34
BUS,198.12,BID,1
BUS,198.08,ASK,102
BUS,198.02,BID,76
BUS,198.0,ASK,69
BUS,197.99,BID,10
BUS,197.94,ASK,100
MSFT,197.87,BID,78
MSFT,197.84,ASK,26
BUS,197.8,BID,96
BUS,197.91,ASK,42
BUS,197.78,BID,17
BUS,197.84,ASK,44
BUS,197.76,BID,102
BUS,197.74,ASK,99
BUS,197.73,BID,8
BUS,197.74,ASK,42
BUS,197.73,BID,79
BUS,197.65,ASK,92
BUS,197.64,BID,24
BUS,197.63,ASK,86
BUS,197.58,BID,81
BUS,197.57,ASK,72
BUS,197.41,BID,32
BUS,197.45,ASK,17
BUS,197.41,BID,31
BUS,197.25,ASK,77
BUS,197.12,BID,20
BUS,197.23,ASK,89
BUS,197.12,BID,75
BUS,196.99,ASK,72
MSFT,196.87,BID,10
MSFT,196.84,ASK,48
BUS,196.83,BID,81
BUS,196.69,ASK,95
BUS,196.68,BID,16
BUS,196.57,ASK,34
BUS,196.56,BID,78
BUS,196.49,ASK,96
BUS,196.45,BID,18
BUS,196.45,ASK,62
MSFT,196.4,BID,47
MSFT,196.36,ASK,11
MSFT,196.22,BID,93
MSFT,196.33,ASK,61
BUS,196.18,BID,78
BUS,196.04,ASK,28
BUS,196.03,BID,78
BUS,196.03,ASK,97
BUS,196.02,BID,99
BUS,195.98,ASK,45
BUS,195.6,BID,10
BUS,195.64,ASK,20
BUS,195.59,BID,97
BUS,195.86,ASK,30
BUS,195.59,BID,42
BUS,195.54,ASK,40
BUS,195.53,BID,11
BUS,195.5,ASK,81
BUS,195.49,BID,4
BUS,195.48,ASK,7
BUS,195.43,BID,82
BUS,195.41,ASK,1
BUS,195.4,BID,66
BUS,195.32,ASK,95
BUS,195.26,BID,31
BUS,195.27,ASK,80
BUS,195.19,BID,38
BUS,195.18,ASK,1
BUS,195.15,BID,65
BUS,195.13,ASK,80
MSFT,195.08,BID,53
MSFT,195.04,ASK,87
BUS,195.03,BID,34
BUS,194.95,ASK,91
BUS,194.84,BID,38
BUS,194.88,ASK,11
BUS,194.81,BID,35
BUS,194.74,ASK,1
BUS,194.66,BID,37
BUS,194.68,ASK,50
BUS,194.61,BID,48
BUS,194.6,ASK,5
BUS,194.59,BID,90
BUS,194.59,ASK,97
BUS,194.51,BID,55
BUS,194.5,ASK,35
BUS,194.49,BID,94
BUS,194.56,ASK,35
BUS,194.47,BID,57
BUS,194.44,ASK,92
BUS,194.21,BID,31
BUS,194.21,ASK,64
MSFT,194.2,BID,16
MSFT,194.2,ASK,85
BUS,194.17,BID,98
BUS,194.11,ASK,13
BUS,194.07,BID,92
BUS,194.13,ASK,32
BUS,193.78,BID,73
BUS,193.78,ASK,80
MSFT,193.7,BID,19
MSFT,193.83,ASK,41
BUS,193.62,BID,61
BUS,193.6,ASK,22
BUS,193.49,BID,68
BUS,193.34,ASK,14
BUS,192.97,BID,96
BUS,192.93,ASK,67
BUS,192.92,BID,36
BUS,192.98,ASK,95
BUS,192.82,BID,97
BUS,192.98,ASK,60
BUS,192.82,BID,52
BUS,192.81,ASK,75
BUS,192.72,BID,97
BUS,192.61,ASK,22
BUS,192.46,BID,26
BUS,192.53,ASK,68
BUS,192.4,BID,6
BUS,192.4,ASK,33
BUS,192.32,BID,43
BUS,192.17,ASK,7
BUS,192.15,BID,52
BUS,192.02,ASK,57
BUS,192.01,BID,102
BUS,191.96,ASK,25
BUS,191.93,BID,58
BUS,191.87,ASK,6
BUS,191.83,BID,47
BUS,191.88,ASK,22
BUS,191.76,BID,65
BUS,191.74,ASK,41
BUS,191.72,BID,82
BUS,191.86,ASK,37
BUS,191.56,BID,18
BUS,191.53,ASK,22
BUS,191.49,BID,85
BUS,191.43,ASK,56
BUS,191.42,BID,63
BUS,191.41,ASK,42
BUS,191.39,BID,76
BUS,191.41,ASK,53
BUS,191.29,BID,25
BUS,191.3,ASK,59
BUS,191.24,BID,72
BUS,191.18,ASK,46
BUS,191.14,BID,8
BUS,191.14,ASK,65
BUS,191.0,BID,31
BUS,191.0,ASK,75
BUS,190.97,BID,99
BUS,190.84,ASK,73
BUS,190.79,BID,89
BUS,190.76,ASK,86
BUS,190.71,BID,20
BUS,190.67,ASK,53
BUS,190.64,BID,44
BUS,190.57,ASK,34
BUS,190.56,BID,52
BUS,190.57,ASK,66
BUS,190.56,BID,32
BUS,190.56,ASK,80
BUS,190.44,BID,33
BUS,190.46,ASK,74
BUS,190.44,BID,99
BUS,190.44,ASK,78
BUS,190.36,BID,72
BUS,190.31,ASK,51
BUS,190.3,BID,75
BUS,190.22,ASK,24
BUS,190.13,BID,62
BUS,190.19,ASK,15
BUS,189.9,BID,50
BUS,189.91,ASK,25
MSFT,189.81,BID,74
MSFT,189.82,ASK,44
BUS,189.74,BID,14
BUS,189.74,ASK,14
BUS,189.59,BID,43
BUS,189.58,ASK,66
BUS,189.57,BID,85
BUS,189.51,ASK,85
BUS,189.5,BID,50
BUS,189.5,ASK,4
BUS,189.44,BID,42
BUS,189.42,ASK,18
BUS,189.4,BID,78
BUS,189.42,ASK,48
BUS,189.27,BID,93
BUS,189.19,ASK,71
BUS,189.18,BID,65
BUS,189.12,ASK,72
BUS,189.11,BID,11
BUS,189.12,ASK,47
MSFT,189.11,BID,40
MSFT,189.25,ASK,63
BUS,189.09,BID,79
BUS,189.2,ASK,37
BUS,189.07,BID,96
BUS,189.15,ASK,20
BUS,189.04,BID,59
BUS,189.05,ASK,31
BUS,189.03,BID,53
BUS,189.04,ASK,24
BUS,189.02,BID,88
BUS,188.94,ASK,99
BUS,188.93,BID,14
BUS,188.93,ASK,6
BUS,188.92,BID,92
BUS,188.91,ASK,68
BUS,188.89,BID,48
BUS,188.87,ASK,102
BUS,188.86,BID,76
BUS,188.85,ASK,31
BUS,188.83,BID,63
BUS,188.75,ASK,47
MSFT,188.72,BID,38
MSFT,188.75,ASK,84
BUS,188.62,BID,97
BUS,188.63,ASK,58
BUS,188.62,BID,58
BUS,188.5,ASK,99
BUS,188.49,BID,70
BUS,188.53,ASK,16
BUS,188.49,BID,77
BUS,188.41,ASK,83
BUS,188.4,BID,33
BUS,188.42,ASK,77
MSFT,188.37,BID,27
MSFT,188.42,ASK,76
BUS,188.32,BID,10
BUS,188.28,ASK,99
BUS,188.27,BID,70
BUS,188.27,ASK,38
BUS,188.24,BID,78
BUS,188.15,ASK,35
BUS,188.14,BID,22
BUS,188.15,ASK,14
BUS,188.13,BID,7
BUS,188.17,ASK,68
BUS,188.04,BID,41
BUS,188.11,ASK,71
BUS,187.87,BID,89
BUS,187.89,ASK,5
BUS,187.87,BID,37
BUS,187.89,ASK,96
BUS,187.86,BID,30
BUS,187.83,ASK,70
BUS,187.82,BID,90
BUS,187.82,ASK,51
BUS,187.79,BID,18
BUS,187.77,ASK,78
BUS,187.76,BID,93
BUS,187.84,ASK,91
MSFT,187.75,BID,79
MSFT,187.72,ASK,88
BUS,187.65,BID,14
BUS,187.54,ASK,81
BUS,187.38,BID,102
BUS,187.38,ASK,59
MSFT,187.3,BID,60
MSFT,187.29,ASK,97
MSFT,187.27,BID,95
MSFT,187.24,ASK,28
MSFT,187.22,BID,6
MSFT,187.26,ASK,33
BUS,187.18,BID,7
BUS,187.12,ASK,32
BUS,187.1,BID,29
BUS,187.04,ASK,83
BUS,186.91,BID,86
BUS,186.92,ASK,65
BUS,186.89,BID,74
BUS,186.92,ASK,43
BUS,186.88,BID,41
BUS,186.9,ASK,20
BUS,186.87,BID,81
BUS,186.9,ASK,21
BUS,186.87,BID,15
BUS,186.94,ASK,77
BUS,186.86,BID,47
BUS,186.9,ASK,52
BUS,186.84,BID,49
BUS,186.81,ASK,9
BUS,186.76,BID,76
BUS,186.71,ASK,12
BUS,186.68,BID,22
BUS,186.72,ASK,93
MSFT,186.66,BID,3
MSFT,186.72,ASK,87
BUS,186.64,BID,56
BUS,186.63,ASK,24
BUS,186.62,BID,60
BUS,186.49,ASK,98
BUS,186.48,BID,75
BUS,186.47,ASK,83
BUS,186.33,BID,43
BUS,186.31,ASK,5
BUS,186.28,BID,64
BUS,186.31,ASK,83
BUS,186.28,BID,94
BUS,186.26,ASK,22
MSFT,186.25,BID,66
MSFT,186.27,ASK,46
BUS,186.22,BID,55
BUS,186.19,ASK,13
BUS,186.14,BID,15
BUS,186.11,ASK,75
BUS,186.1,BID,92
BUS,186.17,ASK,58
BUS,186.02,BID,37
BUS,186.06,ASK,76
BUS,186.02,BID,102
BUS,185.98,ASK,63
BUS,185.91,BID,13
BUS,185.91,ASK,30
BUS,185.83,BID,102
BUS,185.87,ASK,12
BUS,185.82,BID,21
BUS,185.79,ASK,91
BUS,185.78,BID,72
BUS,185.71,ASK,43
BUS,185.7,BID,40
BUS,185.7,ASK,6
MSFT,185.67,BID,37
MSFT,185.72,ASK,70
BUS,185.66,BID,42
BUS,185.63,ASK,42
BUS,185.62,BID,12
BUS,185.62,ASK,47
BUS,185.52,BID,66
BUS,185.52,ASK,48
BUS,185.51,BID,19
BUS,185.54,ASK,86
BUS,185.5,BID,1
BUS,185.52,ASK,44
BUS,185.47,BID,83
BUS,185.46,ASK,56
BUS,185.45,BID,78
BUS,185.46,ASK,56
BUS,185.42,BID,83
BUS,185.39,ASK,92
MSFT,185.38,BID,63
MSFT,185.35,ASK,82
MSFT,185.33,BID,54
MSFT,185.35,ASK,49
MSFT,185.29,BID,52
MSFT,185.36,ASK,58
BUS,185.12,BID,78
BUS,185.17,ASK,96
BUS,185.11,BID,71
BUS,185.06,ASK,41
BUS,185.05,BID,39
BUS,185.04,ASK,79
BUS,185.01,BID,67
BUS,185.03,ASK,78
BUS,184.97,BID,27
BUS,184.97,ASK,94
MSFT,184.96,BID,102
MSFT,185.0,ASK,61
BUS,184.94,BID,98
BUS,184.91,ASK,7
MSFT,184.9,BID,99
MSFT,184.9,ASK,61
BUS,184.89,BID,83
BUS,184.87,ASK,93
BUS,184.83,BID,91
BUS,184.89,ASK,12
BUS,184.82,BID,8
BUS,184.82,ASK,38
BUS,184.81,BID,2
BUS,184.82,ASK,37
BUS,184.77,BID,35
BUS,184.88,ASK,74
MSFT,184.77,BID,16
MSFT,184.72,ASK,61
MSFT,184.71,BID,34
MSFT,184.74,ASK,89
BUS,184.63,BID,11
BUS,184.7,ASK,29
BUS,184.63,BID,5
BUS,184.5,ASK,21
MSFT,184.49,BID,97
MSFT,184.44,ASK,51
BUS,184.43,BID,64
BUS,184.41,ASK,79
BUS,184.4,BID,27
BUS,184.41,ASK,11
BUS,184.38,BID,52
BUS,184.37,ASK,63
BUS,184.36,BID,70
BUS,184.37,ASK,26
MSFT,184.35,BID,78
MSFT,184.34,ASK,85
BUS,184.32,BID,24
BUS,184.3,ASK,26
BUS,184.29,BID,4
BUS,184.26,ASK,64
BUS,184.02,BID,92
BUS,184.02,ASK,9
MSFT,183.92,BID,61
MSFT,183.94,ASK,98
MSFT,183.83,BID,39
MSFT,183.76,ASK,6
BUS,183.72,BID,70
BUS,183.73,ASK,39
BUS,183.72,BID,5
BUS,183.75,ASK,36
MSFT,183.72,BID,89
MSFT,183.64,ASK,77
MSFT,183.6,BID,51
MSFT,183.67,ASK,82
BUS,183.6,BID,44
BUS,183.62,ASK,34
MSFT,183.56,BID,26
MSFT,183.58,ASK,14
MSFT,183.51,BID,98
MSFT,183.58,ASK,38
MSFT,183.51,BID,65
MSFT,183.57,ASK,91
MSFT,183.5,BID,42
MSFT,183.43,ASK,8
MSFT,183.39,BID,51
MSFT,183.39,ASK,77
BUS,183.37,BID,58
BUS,183.34,ASK,43
BUS,183.31,BID,50
BUS,183.28,ASK,32
MSFT,183.24,BID,2
MSFT,183.28,ASK,56
BUS,183.22,BID,1
BUS,183.16,ASK,94
BUS,183.15,BID,59
BUS,183.13,ASK,34
BUS,183.12,BID,76
BUS,183.17,ASK,63
BUS,183.07,BID,99
BUS,183.07,ASK,31
MSFT,182.99,BID,77
MSFT,182.96,ASK,29
BUS,182.92,BID,71
BUS,182.96,ASK,36
BUS,182.88,BID,18
BUS,182.89,ASK,37
MSFT,182.88,BID,63
MSFT,182.86,ASK,51
BUS,182.85,BID,44
BUS,182.82,ASK,28
BUS,182.74,BID,85
BUS,182.68,ASK,20
BUS,182.67,BID,6
BUS,182.69,ASK,100
BUS,182.64,BID,4
BUS,182.64,ASK,102
BUS,182.61,BID,89
